  person  gender  situation  response   
    899       1          2         0       
    899       1          3         0       
    900       1          1         0       
    900       1          2         0       
    900       1          3         0       
    901       1          1         0       
    901       1          2         0       
    901       1          3         0       
    902       1          1         0       
    902       1          2         0       
    902       1          3         0       
    903       1          1         0       
    903       1          2         0       
    903       1          3         0       
    904       1          1         0       
    904       1          2         0       
    904       1          3         0       
    905       1          1         0       
    905       1          2         0       
    905       1          3         0       
    906       1          1         0       
    906       1          2         0       
    906       1          3         0       
    907       1          1         0       
    907       1          2         0       
    907       1          3         0       
    908       1          1         0       
    908       1          2         0       
    908       1          3         0       
    909       1          1         0       
    909       1          2         0       
    909       1          3         0       
    910       1          1         0       
    910       1          2         0       
    910       1          3         0       
    911       1          1         0       
    911       1          2         0       
    911       1          3         0       
    912       1          1         0       
    912       1          2         0       
    912       1          3         0       
    913       1          1         0       
    913       1          2         0       
    913       1          3         0       
    914       1          1         0       
    914       1          2         0       
    914       1          3         0       
    915       1          1         0       
    915       1          2         0       
    915       1          3         0       
    916       1          1         0       
    916       1          2         0       
    916       1          3         0       
    917       1          1         0       
    917       1          2         0       
    917       1          3         0       
    918       1          1         0       
    918       1          2         0       
    918       1          3         0       
    919       1          1         0       
    919       1          2         0       
    919       1          3         0       
    920       1          1         0       
    920       1          2         0       
    920       1          3         0       
    921       1          1         0       
    921       1          2         0       
    921       1          3         0       
    922       1          1         0       
    922       1          2         0       
    922       1          3         0       
    923       1          1         0       
    923       1          2         0       
    923       1          3         0       
    924       1          1         0       
    924       1          2         0       
    924       1          3         0       
    925       1          1         0       
    925       1          2         0       
    925       1          3         0       
    926       1          1         0       
    926       1          2         0       
    926       1          3         0       
    927       1          1         0       
    927       1          2         0       
    927       1          3         0       
    928       1          1         0       
    928       1          2         0       
    928       1          3         0       
    929       1          1         0       
    929       1          2         0       
    929       1          3         0       
    930       1          1         0       
    930       1          2         0       
    930       1          3         0       
    931       1          1         0       
    931       1          2         0       
    931       1          3         0       
    932       1          1         0       
    932       1          2         0       
    932       1          3         0       
    933       1          1         0       
    933       1          2         0       
    933       1          3         0       
    934       1          1         0       
    934       1          2         0       
    934       1          3         0       
    935       1          1         0       
    935       1          2         0       
    935       1          3         0       
    936       1          1         0       
    936       1          2         0       
    936       1          3         0       
    937       1          1         0       
    937       1          2         0       
    937       1          3         0       
    938       1          1         0       
    938       1          2         0       
    938       1          3         0       
    939       1          1         0       
    939       1          2         0       
    939       1          3         0       
    940       1          1         0       
    940       1          2         0       
    940       1          3         0       
    941       1          1         0       
    941       1          2         0       
    941       1          3         0       
    942       1          1         0       
    942       1          2         0       
    942       1          3         0       
    943       1          1         0       
    943       1          2         0       
    943       1          3         0       
    944       1          1         0       
    944       1          2         0       
    944       1          3         0       
    945       1          1         0       
    945       1          2         0       
    945       1          3         0       
    946       1          1         0       
    946       1          2         0       
    946       1          3         0       
    947       1          1         0       
    947       1          2         0       
    947       1          3         0       
    948       1          1         0       
    948       1          2         0       
    948       1          3         0       
    949       1          1         0       
    949       1          2         0       
    949       1          3         0       
    950       1          1         0       
    950       1          2         0       
    950       1          3         0       
    951       1          1         0       
    951       1          2         0       
    951       1          3         0       
    952       1          1         0       
    952       1          2         0       
    952       1          3         0       
    953       1          1         0       
    953       1          2         0       
    953       1          3         0       
    954       1          1         0       
    954       1          2         0       
    954       1          3         0       
    955       1          1         0       
    955       1          2         0       
    955       1          3         0       
    956       1          1         0       
    956       1          2         0       
    956       1          3         0       
    957       1          1         0       
    957       1          2         0       
    957       1          3         0       
    958       1          1         0       
    958       1          2         0       
    958       1          3         0       
    959       1          1         0       
    959       1          2         0       
    959       1          3         0       
    960       1          1         0       
    960       1          2         0       
    960       1          3         0       
    961       1          1         0       
    961       1          2         0       
    961       1          3         0       
    962       1          1         0       
    962       1          2         0       
    962       1          3         0       
    963       1          1         0       
    963       1          2         0       
    963       1          3         0       
    964       1          1         0       
    964       1          2         0       
    964       1          3         0       
    965       1          1         0       
    965       1          2         0       
    965       1          3         0       
    966       1          1         0       
    966       1          2         0       
    966       1          3         0       
    967       1          1         0       
    967       1          2         0       
    967       1          3         0       
    968       1          1         0       
    968       1          2         0       
    968       1          3         0       
    969       1          1         0       
    969       1          2         0       
    969       1          3         0       
    970       1          1         0       
    970       1          2         0       
    970       1          3         0       
    971       1          1         0       
    971       1          2         0       
    971       1          3         0       
    972       1          1         0       
    972       1          2         0       
    972       1          3         0       
    973       1          1         0       
    973       1          2         0       
    973       1          3         0       
    974       1          1         0       
    974       1          2         0       
    974       1          3         0       
    975       1          1         0       
    975       1          2         0       
    975       1          3         0       
    976       1          1         0       
    976       1          2         0       
    976       1          3         0       
    977       1          1         0       
    977       1          2         0       
    977       1          3         0       
    978       1          1         0       
    978       1          2         0       
    978       1          3         0       
    979       1          1         0       
    979       1          2         0       
    979       1          3         0       
    980       1          1         0       
    980       1          2         0       
    980       1          3         0       
    981       1          1         0       
    981       1          2         0       
    981       1          3         0       
    982       1          1         0       
    982       1          2         0       
    982       1          3         0       
    983       1          1         0       
    983       1          2         0       
    983       1          3         0       
    984       1          1         0       
    984       1          2         0       
    984       1          3         0       
    985       1          1         0       
    985       1          2         0       
    985       1          3         0       
    986       1          1         0       
    986       1          2         0       
    986       1          3         0       
    987       1          1         0       
    987       1          2         0       
    987       1          3         0       
    988       1          1         0       
    988       1          2         0       
    988       1          3         0       
    989       1          1         0       
    989       1          2         0       
    989       1          3         0       
    990       1          1         0       
    990       1          2         0       
    990       1          3         0       
    991       1          1         0       
    991       1          2         0       
    991       1          3         0       
    992       1          1         0       
    992       1          2         0       
    992       1          3         0       
    993       1          1         0       
    993       1          2         0       
    993       1          3         0       
    994       1          1         0       
    994       1          2         0       
    994       1          3         0       
    995       1          1         0       
    995       1          2         0       
    995       1          3         0       
    996       1          1         0       
    996       1          2         0       
    996       1          3         0       
    997       1          1         0       
    997       1          2         0       
    997       1          3         0       
    998       1          1         0       
    998       1          2         0       
    998       1          3         0       
    999       1          1         0       
    999       1          2         0       
    999       1          3         0       
   1000       1          1         0       
   1000       1          2         0       
   1000       1          3         0       
   1001       1          1         0       
   1001       1          2         0       
   1001       1          3         0       
   1002       1          1         0       
   1002       1          2         0       
   1002       1          3         0       
   1003       1          1         0       
   1003       1          2         0       
   1003       1          3         0       
   1004       1          1         0       
   1004       1          2         0       
   1004       1          3         0       
   1005       1          1         0       
   1005       1          2         0       
   1005       1          3         0       
   1006       1          1         0       
   1006       1          2         0       
   1006       1          3         0       
   1007       1          1         0       
   1007       1          2         0       
   1007       1          3         0       
   1008       1          1         0       
   1008       1          2         0       
   1008       1          3         0       
   1009       1          1         0       
   1009       1          2         0       
   1009       1          3         0       
   1010       1          1         0       
   1010       1          2         0       
   1010       1          3         0       
   1011       1          1         0       
   1011       1          2         0       
   1011       1          3         0       
   1012       1          1         0       
   1012       1          2         0       
   1012       1          3         0       
   1013       1          1         0       
   1013       1          2         0       
   1013       1          3         0       
   1014       1          1         0       
   1014       1          2         0       
   1014       1          3         0       
   1015       1          1         0       
   1015       1          2         0       
   1015       1          3         0       
   1016       1          1         0       
   1016       1          2         0       
   1016       1          3         0       
   1017       1          1         0       
   1017       1          2         0       
   1017       1          3         0       
   1018       1          1         0       
   1018       1          2         0       
   1018       1          3         0       
   1019       1          1         0       
   1019       1          2         0       
   1019       1          3         0       
   1020       1          1         0       
   1020       1          2         0       
   1020       1          3         0       
   1021       1          1         0       
   1021       1          2         0       
   1021       1          3         0       
   1022       1          1         0       
   1022       1          2         0       
   1022       1          3         0       
   1023       1          1         0       
   1023       1          2         0       
   1023       1          3         0       
   1024       1          1         0       
   1024       1          2         0       
   1024       1          3         0       
   1025       1          1         0       
   1025       1          2         0       
   1025       1          3         0       
   1026       1          1         0       
   1026       1          2         0       
   1026       1          3         0       
   1027       1          1         0       
   1027       1          2         0       
   1027       1          3         0       
   1028       1          1         0       
   1028       1          2         0       
   1028       1          3         0       
   1029       1          1         0       
   1029       1          2         0       
   1029       1          3         0       
   1030       1          1         0       
   1030       1          2         0       
   1030       1          3         0       
   1031       1          1         0       
   1031       1          2         0       
   1031       1          3         0       
   1032       1          1         0       
   1032       1          2         0       
   1032       1          3         0       
   1033       1          1         0       
   1033       1          2         0       
   1033       1          3         0       
   1034       1          1         0       
   1034       1          2         0       
   1034       1          3         0       
   1035       1          1         0       
   1035       1          2         0       
   1035       1          3         0       
   1036       1          1         0       
   1036       1          2         0       
   1036       1          3         0       
   1037       1          1         0       
   1037       1          2         0       
   1037       1          3         0       
   1038       0          1         1       
   1038       0          2         1       
   1038       0          3         1       
   1039       0          1         1       
   1039       0          2         1       
   1039       0          3         1       
   1040       0          1         1       
   1040       0          2         1       
   1040       0          3         1       
   1041       0          1         1       
   1041       0          2         1       
   1041       0          3         1       
   1042       0          1         1       
   1042       0          2         1       
   1042       0          3         1       
   1043       0          1         1       
   1043       0          2         1       
   1043       0          3         1       
   1044       0          1         1       
   1044       0          2         1       
   1044       0          3         1       
   1045       0          1         1       
   1045       0          2         1       
   1045       0          3         1       
   1046       0          1         1       
   1046       0          2         1       
   1046       0          3         1       
   1047       0          1         1       
   1047       0          2         1       
   1047       0          3         1       
   1048       0          1         1       
   1048       0          2         1       
   1048       0          3         1       
   1049       0          1         1       
   1049       0          2         1       
   1049       0          3         1       
   1050       0          1         1       
   1050       0          2         1       
   1050       0          3         1       
   1051       0          1         1       
   1051       0          2         1       
   1051       0          3         1       
   1052       0          1         1       
   1052       0          2         1       
   1052       0          3         1       
   1053       0          1         1       
   1053       0          2         1       
   1053       0          3         1       
   1054       0          1         1       
   1054       0          2         1       
   1054       0          3         1       
   1055       0          1         1       
   1055       0          2         1       
   1055       0          3         1       
   1056       0          1         1       
   1056       0          2         1       
   1056       0          3         1       
   1057       0          1         1       
   1057       0          2         1       
   1057       0          3         1       
   1058       0          1         1       
   1058       0          2         1       
   1058       0          3         1       
   1059       0          1         1       
   1059       0          2         1       
   1059       0          3         1       
   1060       0          1         1       
   1060       0          2         1       
   1060       0          3         1       
   1061       0          1         1       
   1061       0          2         1       
   1061       0          3         1       
   1062       0          1         1       
   1062       0          2         1       
   1062       0          3         1       
   1063       0          1         1       
   1063       0          2         1       
   1063       0          3         1       
   1064       0          1         1       
   1064       0          2         1       
   1064       0          3         1       
   1065       0          1         1       
   1065       0          2         1       
   1065       0          3         1       
   1066       0          1         1       
   1066       0          2         1       
   1066       0          3         1       
   1067       0          1         1       
   1067       0          2         1       
   1067       0          3         1       
   1068       0          1         1       
   1068       0          2         1       
   1068       0          3         1       
   1069       0          1         1       
   1069       0          2         1       
   1069       0          3         1       
   1070       0          1         1       
   1070       0          2         1       
   1070       0          3         1       
   1071       0          1         1       
   1071       0          2         1       
   1071       0          3         1       
   1072       0          1         1       
   1072       0          2         1       
   1072       0          3         1       
   1073       0          1         1       
   1073       0          2         1       
   1073       0          3         1       
   1074       0          1         1       
   1074       0          2         1       
   1074       0          3         1       
   1075       0          1         1       
   1075       0          2         1       
   1075       0          3         1       
   1076       0          1         1       
   1076       0          2         1       
   1076       0          3         1       
   1077       0          1         1       
   1077       0          2         1       
   1077       0          3         1       
   1078       0          1         1       
   1078       0          2         1       
   1078       0          3         1       
   1079       0          1         1       
   1079       0          2         1       
   1079       0          3         1       
   1080       0          1         1       
   1080       0          2         1       
   1080       0          3         1       
   1081       0          1         1       
   1081       0          2         1       
   1081       0          3         1       
   1082       0          1         1       
   1082       0          2         1       
   1082       0          3         1       
   1083       0          1         1       
   1083       0          2         1       
   1083       0          3         1       
   1084       0          1         1       
   1084       0          2         1       
   1084       0          3         1       
   1085       0          1         1       
   1085       0          2         1       
   1085       0          3         1       
   1086       0          1         1       
   1086       0          2         1       
   1086       0          3         1       
   1087       0          1         1       
   1087       0          2         1       
   1087       0          3         1       
   1088       0          1         1       
   1088       0          2         1       
   1088       0          3         1       
   1089       0          1         1       
   1089       0          2         1       
   1089       0          3         1       
   1090       0          1         1       
   1090       0          2         1       
   1090       0          3         1       
   1091       0          1         1       
   1091       0          2         1       
   1091       0          3         1       
   1092       0          1         1       
   1092       0          2         1       
   1092       0          3         1       
   1093       0          1         1       
   1093       0          2         1       
   1093       0          3         1       
   1094       0          1         1       
   1094       0          2         1       
   1094       0          3         1       
   1095       0          1         1       
   1095       0          2         1       
   1095       0          3         1       
   1096       0          1         1       
   1096       0          2         1       
   1096       0          3         1       
   1097       0          1         1       
   1097       0          2         1       
   1097       0          3         1       
   1098       0          1         1       
   1098       0          2         1       
   1098       0          3         1       
   1099       0          1         1       
   1099       0          2         1       
   1099       0          3         1       
   1100       0          1         1       
   1100       0          2         1       
   1100       0          3         1       
   1101       0          1         1       
   1101       0          2         1       
   1101       0          3         1       
   1102       0          1         1       
   1102       0          2         1       
   1102       0          3         1       
   1103       0          1         1       
   1103       0          2         1       
   1103       0          3         1       
   1104       0          1         1       
   1104       0          2         1       
   1104       0          3         1       
   1105       0          1         1       
   1105       0          2         1       
   1105       0          3         1       
   1106       0          1         1       
   1106       0          2         1       
   1106       0          3         1       
   1107       0          1         1       
   1107       0          2         1       
   1107       0          3         1       
   1108       0          1         1       
   1108       0          2         1       
   1108       0          3         1       
   1109       0          1         1       
   1109       0          2         1       
   1109       0          3         1       
   1110       0          1         1       
   1110       0          2         1       
   1110       0          3         1       
   1111       0          1         1       
   1111       0          2         1       
   1111       0          3         1       
   1112       0          1         1       
   1112       0          2         1       
   1112       0          3         1       
   1113       0          1         1       
   1113       0          2         1       
   1113       0          3         1       
   1114       0          1         1       
   1114       0          2         1       
   1114       0          3         1       
   1115       0          1         1       
   1115       0          2         1       
   1115       0          3         1       
   1116       0          1         1       
   1116       0          2         1       
   1116       0          3         1       
   1117       0          1         1       
   1117       0          2         1       
   1117       0          3         1       
   1118       0          1         1       
   1118       0          2         1       
   1118       0          3         1       
   1119       0          1         1       
   1119       0          2         1       
   1119       0          3         1       
   1120       0          1         1       
   1120       0          2         1       
   1120       0          3         1       
   1121       0          1         1       
   1121       0          2         1       
   1121       0          3         1       
   1122       0          1         1       
   1122       0          2         1       
   1122       0          3         1       
   1123       0          1         1       
   1123       0          2         1       
   1123       0          3         1       
   1124       0          1         1       
   1124       0          2         1       
   1124       0          3         1       
   1125       0          1         1       
   1125       0          2         1       
   1125       0          3         1       
   1126       0          1         1       
   1126       0          2         1       
   1126       0          3         1       
   1127       0          1         1       
   1127       0          2         1       
   1127       0          3         1       
   1128       0          1         1       
   1128       0          2         1       
   1128       0          3         1       
   1129       0          1         1       
   1129       0          2         1       
   1129       0          3         1       
   1130       0          1         1       
   1130       0          2         1       
   1130       0          3         1       
   1131       0          1         1       
   1131       0          2         1       
   1131       0          3         1       
   1132       0          1         1       
   1132       0          2         1       
   1132       0          3         1       
   1133       0          1         1       
   1133       0          2         1       
   1133       0          3         1       
   1134       0          1         1       
   1134       0          2         1       
   1134       0          3         1       
   1135       0          1         1       
   1135       0          2         1       
   1135       0          3         1       
   1136       0          1         1       
   1136       0          2         1       
   1136       0          3         1       
   1137       0          1         1       
   1137       0          2         1       
   1137       0          3         1       
   1138       0          1         1       
   1138       0          2         1       
   1138       0          3         1       
   1139       0          1         1       
   1139       0          2         1       
   1139       0          3         1       
   1140       0          1         1       
   1140       0          2         1       
   1140       0          3         1       
   1141       0          1         1       
   1141       0          2         1       
   1141       0          3         1       
   1142       0          1         1       
   1142       0          2         1       
   1142       0          3         1       
   1143       0          1         1       
   1143       0          2         1       
   1143       0          3         1       
   1144       0          1         1       
   1144       0          2         1       
   1144       0          3         1       
   1145       0          1         1       
   1145       0          2         1       
   1145       0          3         1       
   1146       0          1         1       
   1146       0          2         1       
   1146       0          3         1       
   1147       0          1         1       
   1147       0          2         1       
   1147       0          3         1       
   1148       0          1         1       
   1148       0          2         1       
   1148       0          3         1       
   1149       0          1         1       
   1149       0          2         1       
   1149       0          3         1       
   1150       0          1         1       
   1150       0          2         1       
   1150       0          3         1       
   1151       0          1         1       
   1151       0          2         1       
   1151       0          3         1       
   1152       0          1         1       
   1152       0          2         1       
   1152       0          3         1       
   1153       0          1         1       
   1153       0          2         1       
   1153       0          3         1       
   1154       0          1         1       
   1154       0          2         1       
   1154       0          3         1       
   1155       0          1         1       
   1155       0          2         1       
   1155       0          3         1       
   1156       0          1         1       
   1156       0          2         1       
   1156       0          3         1       
   1157       0          1         1       
   1157       0          2         1       
   1157       0          3         1       
   1158       0          1         1       
   1158       0          2         1       
   1158       0          3         1       
   1159       0          1         1       
   1159       0          2         1       
   1159       0          3         1       
   1160       0          1         1       
   1160       0          2         1       
   1160       0          3         1       
   1161       0          1         1       
   1161       0          2         1       
   1161       0          3         1       
   1162       0          1         1       
   1162       0          2         1       
   1162       0          3         1       
   1163       0          1         1       
   1163       0          2         1       
   1163       0          3         1       
   1164       0          1         1       
   1164       0          2         1       
   1164       0          3         1       
   1165       0          1         1       
   1165       0          2         1       
   1165       0          3         1       
   1166       0          1         1       
   1166       0          2         1       
   1166       0          3         1       
   1167       0          1         1       
   1167       0          2         1       
   1167       0          3         1       
   1168       0          1         1       
   1168       0          2         1       
   1168       0          3         1       
   1169       0          1         1       
   1169       0          2         1       
   1169       0          3         1       
   1170       0          1         1       
   1170       0          2         1       
   1170       0          3         1       
   1171       0          1         1       
   1171       0          2         1       
   1171       0          3         1       
   1172       0          1         1       
   1172       0          2         1       
   1172       0          3         1       
   1173       0          1         1       
   1173       0          2         1       
   1173       0          3         1       
   1174       0          1         1       
   1174       0          2         1       
   1174       0          3         1       
   1175       0          1         1       
   1175       0          2         1       
   1175       0          3         1       
   1176       0          1         1       
   1176       0          2         1       
   1176       0          3         1       
   1177       0          1         1       
   1177       0          2         1       
   1177       0          3         1       
   1178       0          1         1       
   1178       0          2         1       
   1178       0          3         1       
   1179       0          1         1       
   1179       0          2         1       
   1179       0          3         1       
   1180       0          1         1       
   1180       0          2         1       
   1180       0          3         1       
   1181       0          1         1       
   1181       0          2         1       
   1181       0          3         1       
   1182       0          1         1       
   1182       0          2         1       
   1182       0          3         1       
   1183       0          1         1       
   1183       0          2         1       
   1183       0          3         1       
   1184       0          1         1       
   1184       0          2         1       
   1184       0          3         1       
   1185       0          1         1       
   1185       0          2         1       
   1185       0          3         1       
   1186       0          1         1       
   1186       0          2         1       
   1186       0          3         1       
   1187       0          1         1       
   1187       0          2         1       
   1187       0          3         1       
   1188       0          1         1       
   1188       0          2         1       
   1188       0          3         1       
   1189       0          1         1       
   1189       0          2         1       
   1189       0          3         1       
   1190       0          1         1       
   1190       0          2         1       
   1190       0          3         1       
   1191       0          1         1       
   1191       0          2         1       
   1191       0          3         1       
   1192       0          1         1       
   1192       0          2         1       
   1192       0          3         1       
   1193       0          1         1       
   1193       0          2         1       
   1193       0          3         1       
   1194       0          1         1       
   1194       0          2         1       
   1194       0          3         1       
   1195       0          1         1       
   1195       0          2         1       
   1195       0          3         1       
   1196       0          1         1       
   1196       0          2         1       
   1196       0          3         1       
   1197       0          1         1       
   1197       0          2         1       
   1197       0          3         1       
   1198       0          1         1       
   1198       0          2         1       
   1198       0          3         1       
   1199       0          1         1       
   1199       0          2         1       
   1199       0          3         1       
   1200       0          1         1       
   1200       0          2         1       
   1200       0          3         1       
   1201       0          1         1       
   1201       0          2         1       
   1201       0          3         1       
   1202       0          1         1       
   1202       0          2         1       
   1202       0          3         1       
   1203       0          1         1       
   1203       0          2         1       
   1203       0          3         1       
   1204       0          1         1       
   1204       0          2         1       
   1204       0          3         1       
   1205       0          1         1       
   1205       0          2         1       
   1205       0          3         1       
   1206       0          1         1       
   1206       0          2         1       
   1206       0          3         1       
   1207       0          1         1       
   1207       0          2         1       
   1207       0          3         1       
   1208       0          1         1       
   1208       0          2         1       
   1208       0          3         1       
   1209       0          1         1       
   1209       0          2         1       
   1209       0          3         1       
   1210       0          1         1       
   1210       0          2         1       
   1210       0          3         1       
   1211       0          1         1       
   1211       0          2         1       
   1211       0          3         1       
   1212       0          1         1       
   1212       0          2         1       
   1212       0          3         1       
   1213       0          1         1       
   1213       0          2         1       
   1213       0          3         1       
   1214       0          1         1       
   1214       0          2         1       
   1214       0          3         1       
   1215       0          1         1       
   1215       0          2         1       
   1215       0          3         1       
   1216       0          1         1       
   1216       0          2         1       
   1216       0          3         1       
   1217       0          1         1       
   1217       0          2         1       
   1217       0          3         1       
   1218       0          1         1       
   1218       0          2         1       
   1218       0          3         1       
   1219       0          1         1       
   1219       0          2         1       
   1219       0          3         1       
   1220       0          1         1       
   1220       0          2         1       
   1220       0          3         1       
   1221       0          1         1       
   1221       0          2         1       
   1221       0          3         1       
   1222       0          1         1       
   1222       0          2         1       
   1222       0          3         1       
   1223       0          1         1       
   1223       0          2         1       
   1223       0          3         1       
   1224       0          1         1       
   1224       0          2         1       
   1224       0          3         1       
   1225       0          1         1       
   1225       0          2         1       
   1225       0          3         1       
   1226       0          1         1       
   1226       0          2         1       
   1226       0          3         1       
   1227       0          1         1       
   1227       0          2         1       
   1227       0          3         1       
   1228       0          1         1       
   1228       0          2         1       
   1228       0          3         1       
   1229       0          1         1       
   1229       0          2         1       
   1229       0          3         1       
   1230       0          1         1       
   1230       0          2         1       
   1230       0          3         1       
   1231       0          1         1       
   1231       0          2         1       
   1231       0          3         1       
   1232       0          1         1       
   1232       0          2         1       
